service_id,name,domain,category,integration_type,is_new,endpoint_url,endpoint_method,pay_to,amount,currency,network,networks_csv
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/fund_snapshot,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/futures_snapshot,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/market_overview,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/news_search,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/options_chain,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/options_expirations,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/price_history,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/quote_snapshot,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/resolve_symbol,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/technical_snapshot,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/debug,POST,,0.001,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/AIXBTProjectInfoAgent/get_market_summary,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/AIXBTProjectInfoAgent/search_projects,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/AskHeuristAgent/ask_heurist,POST,,0.1,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/AskHeuristAgent/check_job_status,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/BaseUSDCForensicsAgent/usdc_basic_profile,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/BaseUSDCForensicsAgent/usdc_daily_activity,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/BaseUSDCForensicsAgent/usdc_hourly_pair_activity,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/BaseUSDCForensicsAgent/usdc_net_counterparties,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/BaseUSDCForensicsAgent/usdc_top_funders,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/BaseUSDCForensicsAgent/usdc_top_sinks,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/CaesarResearchAgent/caesar_research,POST,,0.1,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/CaesarResearchAgent/get_research_result,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ChainbaseAddressLabelAgent/get_address_labels,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/DefiLlamaAgent/get_chain_metrics,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/DefiLlamaAgent/get_protocol_metrics,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/DefiLlamaAgent/search_yield_pools,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ElfaTwitterIntelligenceAgent/get_trending_tokens,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ElfaTwitterIntelligenceAgent/search_account,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ElfaTwitterIntelligenceAgent/search_mentions,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/EtherscanAgent/get_address_history,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/EtherscanAgent/get_erc20_token_transfers,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/EtherscanAgent/get_erc20_top_holders,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/EtherscanAgent/get_transaction_details,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/EvmTokenInfoAgent/get_recent_large_trades,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ExaSearchDigestAgent/exa_scrape_url,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ExaSearchDigestAgent/exa_web_search,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FirecrawlSearchDigestAgent/firecrawl_extract_web_data,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FirecrawlSearchDigestAgent/firecrawl_scrape_url,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FirecrawlSearchDigestAgent/firecrawl_web_search,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FredMacroAgent/macro_regime_context,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FredMacroAgent/macro_release_calendar,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FredMacroAgent/macro_release_context,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FredMacroAgent/macro_series_history,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FredMacroAgent/macro_series_snapshot,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FredMacroAgent/macro_vintage_history,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FundingRateAgent/find_spot_futures_opportunities,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FundingRateAgent/get_all_funding_rates,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FundingRateAgent/get_symbol_funding_rates,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/FundingRateAgent/get_symbol_oi_and_funding,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/GoplusAnalysisAgent/fetch_security_details,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/MoniTwitterInsightAgent/get_smart_mentions_feed,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/MoniTwitterInsightAgent/get_smarts_categories,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/PondWalletAnalysisAgent/analyze_base_wallet,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/PondWalletAnalysisAgent/analyze_ethereum_wallet,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ProjectKnowledgeAgent/get_project,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ProjectKnowledgeAgent/semantic_search_projects,POST,,0.003,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/PumpFunTokenAgent/query_latest_graduated_tokens,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/PumpFunTokenAgent/query_recent_token_creation,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SallyHealthAgent/ask_health_advice,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SecEdgarAgent/activist_watch,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SecEdgarAgent/filing_diff,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SecEdgarAgent/filing_timeline,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SecEdgarAgent/insider_activity,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SecEdgarAgent/institutional_holders,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SecEdgarAgent/resolve_company,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/SecEdgarAgent/xbrl_fact_trends,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/TokenResolverAgent/token_profile,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/TokenResolverAgent/token_search,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/TrendingTokenAgent/get_market_summary,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/TrendingTokenAgent/get_trending_tokens,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/TwitterIntelligenceAgent/tweet_detail,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/TwitterIntelligenceAgent/twitter_search,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/TwitterIntelligenceAgent/user_timeline,POST,,0.01,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/UnifaiWeb3NewsAgent/get_web3_news,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/WanVideoGenAgent/get_video_status,POST,,0.001,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/WanVideoGenAgent/image_to_video_flash_480p_5s,POST,,0.10,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/WanVideoGenAgent/image_to_video_plus_480p_5s,POST,,0.15,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/WanVideoGenAgent/image_to_video_with_audio_480p_5s,POST,,0.25,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/WanVideoGenAgent/text_to_video_480p_5s,POST,,0.15,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/WanVideoGenAgent/text_to_video_with_audio_480p_5s,POST,,0.25,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/analyst_snapshot,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/company_fundamentals,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/equity_screen,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/fund_snapshot,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/futures_snapshot,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/market_overview,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/news_search,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/options_chain,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/options_expirations,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/price_history,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/quote_snapshot,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/resolve_symbol,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/YahooFinanceAgent/technical_snapshot,POST,,0.002,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ZerionWalletAnalysisAgent/fetch_wallet_nfts,POST,,0.005,USDC,Solana,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/solana/agents/ZerionWalletAnalysisAgent/fetch_wallet_tokens,POST,,0.005,USDC,Solana,Base
groq-com,Groq,groq.com,Inference,3P,False,https://api.venice.ai/api/v1/chat/completions,POST,,0.001,USDC,Base,Base
groq-com,Groq,groq.com,Inference,3P,False,https://api.venice.ai/api/v1/responses,POST,,0.001,USDC,Base,Base
groq-com,Groq,groq.com,Inference,3P,False,https://blockrun.ai/v1/models,GET,,,USDC,Base,Base
groq-com,Groq,groq.com,Inference,3P,False,https://blockrun.ai/v1/chat/completions,POST,,,USDC,Base,Base
hunter-io,Hunter,hunter.io,Data,3P,False,https://stableenrich.dev/api/hunter/email-verifier,POST,,0.03,USDC,Base,"Base,Solana"
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/chat/completions,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/responses,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/embeddings,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/image/generate,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/images/generations,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/image/upscale,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/image/edit,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/image/multi-edit,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/image/background-remove,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/audio/speech,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/audio/transcriptions,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/audio/queue,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/audio/retrieve,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/audio/complete,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/video/queue,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/video/retrieve,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/video/complete,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/video/transcriptions,POST,,0.001,USDC,Base,Base
venice-ai,Venice,venice.ai,Inference,1P,False,https://api.venice.ai/api/v1/x402/top-up,POST,,,USDC,Base,Base
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/inbox/buy,POST,,1,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/inbox/messages,POST,,0.001,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/inbox/messages/read,POST,,0.001,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/inbox/send,POST,,0.005,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/inbox/topup,POST,,1,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/inbox/topup/quarter,POST,,2.50,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/inbox/topup/year,POST,,8,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/send,POST,,0.02,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/subdomain/buy,POST,,5,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/subdomain/inbox/create,POST,,0.25,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/subdomain/inbox/messages,POST,,0.001,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/subdomain/inbox/messages/read,POST,,0.001,USDC,Base,"Base,Solana"
stableemail-dev,StableEmail,stableemail.dev,Social,3P,False,https://stableemail.dev/api/subdomain/send,POST,,0.005,USDC,Base,"Base,Solana"
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/accounts_api/v2/usage/month/:usageDate,GET,,,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/accounts_api/v2/usage/month/:usageDate/daily,GET,,,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/accounts_api/v2/usage/month/:usageDate/method,GET,,,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/cloud_ad_history_api/v2/domain/getDomainAdHistory,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/cloud_ad_history_api/v2/term/getTermAdHistory,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/cloud_ad_history_api/v2/term/getTermAdHistoryWithStats,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/competitors_api/v2/combined/getCombinedTopCompetitors,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/competitors_api/v2/ppc/getTopCompetitors,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/competitors_api/v2/seo/getTopCompetitors,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/domain_stats_api/v2/getActiveDatesForDomain,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/domain_stats_api/v2/getAllDomainStats,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/domain_stats_api/v2/getBulkDomainStats,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/domain_stats_api/v2/getDomainStatsForExactDate,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/domain_stats_api/v2/getLatestDomainStats,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/domain_stats_api/v2/getMatchingDomains,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/kombat/getCompetingPpcKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/kombat/getCompetingSeoKeywords,GET,,0.01,USDC,Base,Base
